s1_id,candidate_id,predicted_probability,true_label,name_similarity,address_similarity,country,category,blocking_routes
S1-226151880,S3-28650618,0.5344,0,0.4909,1.0,INDIA,medium_collision,1
S1-610590669,S2-25806588,0.5336,0,0.855,0.95,US,high_name_high_address_wrong_entity,1
S1-553790232,S2-104757741,0.5327,0,0.9,0.8941,US,high_name_high_address_wrong_entity,1
S1-612430368,S3-972040558,0.5319,0,1.0,0.2864,INDIA,same_name_diff_address,1
S1-986313823,S3-856369789,0.5319,0,1.0,0.2864,INDIA,same_name_diff_address,1
S1-645857149,S3-307436368,0.5312,0,0.36,1.0,US,same_address_diff_name,1
S1-964801822,S2-934080942,0.5308,0,0.8101,0.8313,US,high_name_high_address_wrong_entity,1
S1-73568712,S3-492790073,0.5308,0,0.9,0.8687,US,high_name_high_address_wrong_entity,1
S1-339823330,S2-100525960,0.5302,0,0.7407,0.9455,US,same_building_wrong_entity,1
S1-599698175,S3-248050697,0.5299,0,0.9,0.8235,US,high_name_high_address_wrong_entity,1
S1-38089680,S3-347869428,0.5291,0,0.8372,0.7778,US,high_name_high_address_wrong_entity,1
S1-327031812,S3-936972852,0.5259,0,0.9,0.8477,INDIA,high_name_high_address_wrong_entity,1
S1-42773979,S2-2185900,0.525,0,0.8894,0.9649,INDIA,high_name_high_address_wrong_entity,1
S1-442257282,S2-997474642,0.5249,0,0.8308,0.8282,INDIA,high_name_high_address_wrong_entity,1
S1-156839945,S2-65611160,0.5232,0,0.95,0.8444,INDIA,high_name_high_address_wrong_entity,1
S1-645857149,S3-962044574,0.5219,0,0.45,1.0,US,same_postal_wrong_entity,1
S1-185179823,S3-675215960,0.5203,0,0.95,0.855,INDIA,high_name_high_address_wrong_entity,1
S1-379908939,S3-47222849,0.5202,0,0.9,0.6186,US,franchise_duplicate_collision,1
S1-237351030,S3-452238015,0.52,0,0.3,1.0,US,same_address_diff_name,1
S1-10968549,S2-307335460,0.5199,0,0.95,0.9354,INDIA,high_name_high_address_wrong_entity,1
S1-932003413,S2-462037309,0.5197,0,0.95,0.9366,INDIA,high_name_high_address_wrong_entity,1
S1-824875225,S2-186572349,0.5196,0,0.8636,0.85,INDIA,high_name_high_address_wrong_entity,1
S1-407259565,S3-425892540,0.5181,0,0.3109,0.95,US,same_address_diff_name,1
S1-226983009,S3-186266258,0.5178,0,0.9,0.9091,US,high_name_high_address_wrong_entity,1
S1-602610556,S2-289531639,0.5176,0,0.9655,0.675,INDIA,franchise_duplicate_collision,1
S1-337610024,S3-405834796,0.5174,0,0.9,0.8706,INDIA,high_name_high_address_wrong_entity,1
S1-534914158,S2-312570262,0.5174,0,0.9,0.8376,INDIA,high_name_high_address_wrong_entity,1
S1-330650808,S3-76284765,0.5173,0,0.855,0.9497,INDIA,high_name_high_address_wrong_entity,1
S1-436129475,S3-34645329,0.5166,0,0.8233,0.7554,US,high_name_high_address_wrong_entity,1
S1-66304169,S3-341402875,0.5165,0,0.95,0.3,INDIA,same_name_diff_address,1
S1-562003174,S3-595788483,0.5162,0,0.9,0.9136,INDIA,high_name_high_address_wrong_entity,1
S1-653209232,S3-424110315,0.5162,0,0.95,0.8867,INDIA,high_name_high_address_wrong_entity,1
S1-471480457,S3-140646289,0.5161,0,0.5,0.9213,INDIA,medium_collision,1
S1-814094524,S3-823842900,0.5158,0,0.8421,0.7848,INDIA,high_name_high_address_wrong_entity,1
S1-463801084,S2-632190574,0.5146,0,0.798,0.9065,INDIA,franchise_duplicate_collision,1
S1-803680394,S2-717154373,0.5128,0,0.5763,1.0,INDIA,same_building_wrong_entity,1
S1-205148612,S3-730049430,0.5098,0,0.8205,0.855,INDIA,high_name_high_address_wrong_entity,1
S1-207496462,S3-8052897,0.5096,0,0.36,1.0,INDIA,same_address_diff_name,1
S1-79246928,S3-537094026,0.5095,0,0.95,0.8395,INDIA,high_name_high_address_wrong_entity,1
S1-648137293,S3-623517500,0.5094,0,0.9419,0.8143,US,high_name_high_address_wrong_entity,1
S1-994193443,S3-433799774,0.5094,0,0.8061,0.8812,INDIA,high_name_high_address_wrong_entity,1
S1-593027994,S2-991997669,0.5076,0,0.2455,0.95,US,same_address_diff_name,1
S1-288631095,S3-870640570,0.5057,0,0.7841,0.8984,INDIA,franchise_duplicate_collision,1
S1-424795406,S3-49978758,0.5056,0,1.0,0.3462,INDIA,same_name_diff_address,1
S1-188906309,S2-785714292,0.5055,0,0.9,0.8887,US,high_name_high_address_wrong_entity,1
S1-368734983,S3-303052579,0.5053,0,1.0,0.6115,INDIA,franchise_duplicate_collision,1
S1-622590557,S3-852259289,0.5053,0,0.95,0.841,US,high_name_high_address_wrong_entity,1
S1-568241556,S2-934522195,0.5051,0,0.8526,0.9234,INDIA,high_name_high_address_wrong_entity,1
S1-666760880,S3-150703358,0.5043,0,0.9,0.8654,US,high_name_high_address_wrong_entity,1
S1-833959188,S3-498630903,0.5043,0,1.0,0.3288,INDIA,same_name_diff_address,1
S1-740641617,S3-317224117,0.5041,0,0.8434,0.8196,US,high_name_high_address_wrong_entity,1
S1-44306388,S3-25587558,0.5037,0,0.36,1.0,US,same_address_diff_name,1
S1-805408672,S3-960705367,0.5032,0,0.456,1.0,US,same_building_wrong_entity,1
S1-162613866,S3-493098502,0.5023,0,0.8077,0.35,INDIA,franchise_duplicate_collision,1
S1-236913749,S3-556963755,0.5023,0,0.95,0.8611,US,high_name_high_address_wrong_entity,1
S1-950901627,S2-295093806,0.5022,0,0.8627,0.825,US,high_name_high_address_wrong_entity,1
S1-749250871,S3-139226684,0.5021,0,0.95,0.8625,INDIA,high_name_high_address_wrong_entity,1
S1-110142906,S3-484196034,0.5002,0,0.855,0.838,INDIA,high_name_high_address_wrong_entity,1
S1-150564724,S2-66642926,0.4998,0,0.8473,0.9203,INDIA,high_name_high_address_wrong_entity,1
S1-3077068,S3-722252504,0.4995,0,0.8235,0.8286,US,high_name_high_address_wrong_entity,1
S1-85127719,S3-534371091,0.499,0,1.0,0.36,INDIA,franchise_duplicate_collision,1
S1-482255305,S3-487306147,0.4987,0,0.95,0.3018,INDIA,same_name_diff_address,1
S1-313257318,S3-189667349,0.4982,0,0.2,0.8673,US,same_address_diff_name,1
S1-406576239,S3-634519300,0.4981,0,0.8098,0.839,US,high_name_high_address_wrong_entity,1
S1-924992016,S3-932046696,0.4976,0,0.24,1.0,US,same_address_diff_name,1
S1-822268380,S2-630305466,0.4976,0,0.8143,0.8746,US,high_name_high_address_wrong_entity,1
S1-424936201,S2-28149332,0.4972,0,0.9,0.8282,US,high_name_high_address_wrong_entity,1
S1-586070295,S3-200412681,0.4972,0,0.855,0.7355,US,high_name_high_address_wrong_entity,1
S1-61067811,S3-533607810,0.4968,0,0.807,0.855,INDIA,high_name_high_address_wrong_entity,1
S1-148394910,S2-977224255,0.4955,0,0.9,0.8444,US,high_name_high_address_wrong_entity,1
S1-116824739,S2-211589751,0.4952,0,0.9,0.8181,US,high_name_high_address_wrong_entity,1
S1-583380345,S3-105240507,0.4952,0,0.76,0.2,INDIA,franchise_duplicate_collision,1
S1-791635363,S2-361097223,0.4937,0,0.9,0.842,INDIA,high_name_high_address_wrong_entity,1
S1-330026929,S3-859143674,0.4931,0,0.38,1.0,US,same_address_diff_name,1
S1-25966989,S3-674887235,0.4921,0,0.8098,0.8595,US,high_name_high_address_wrong_entity,1
S1-149191558,S3-272757933,0.4913,0,0.3706,0.9153,US,same_address_diff_name,1
S1-716328377,S3-322037150,0.4906,0,0.9,0.8772,US,high_name_high_address_wrong_entity,1
S1-173416000,S3-108536295,0.4905,0,1.0,0.3462,INDIA,same_name_diff_address,1
S1-613909745,S3-271172403,0.4887,0,0.855,0.7536,US,high_name_high_address_wrong_entity,1
S1-498532652,S3-272047430,0.4872,0,0.95,0.3214,INDIA,same_name_diff_address,1
S1-983482294,S2-539078091,0.4867,0,1.0,0.24,US,same_name_diff_address,1
S1-691702248,S3-277048512,0.485,0,0.95,0.855,INDIA,high_name_high_address_wrong_entity,1
S1-762457618,S3-134370481,0.485,0,1.0,0.2974,INDIA,same_name_diff_address,1
S1-456163123,S3-801138350,0.4843,0,0.8348,0.9081,INDIA,high_name_high_address_wrong_entity,1
S1-665103501,S2-460738944,0.4842,0,0.7887,0.9189,INDIA,same_building_wrong_entity,1
S1-961144531,S2-726196120,0.4834,0,0.6628,1.0,INDIA,multilingual_collision,1
S1-630357991,S2-694934824,0.4815,0,0.8358,0.7649,INDIA,high_name_high_address_wrong_entity,1
S1-883558790,S2-793050864,0.4815,0,0.8143,0.7741,US,high_name_high_address_wrong_entity,1
S1-126161240,S3-644901524,0.4814,0,0.8387,0.7773,US,high_name_high_address_wrong_entity,1
S1-449128211,S2-549667864,0.4813,0,0.95,0.9256,INDIA,high_name_high_address_wrong_entity,1
S1-791635363,S3-879630134,0.4812,0,0.3109,1.0,INDIA,same_address_diff_name,1
S1-973679210,S2-969233350,0.4809,0,0.8406,0.8595,INDIA,high_name_high_address_wrong_entity,1
S1-392418457,S2-390694235,0.4787,0,0.5085,1.0,INDIA,same_building_wrong_entity,1
S1-4568736,S3-751254576,0.4785,0,0.8533,0.7042,US,high_name_high_address_wrong_entity,1
S1-460442832,S3-862863794,0.4778,0,0.36,0.95,US,same_address_diff_name,1
S1-752320772,S3-113204341,0.4777,0,0.5143,1.0,US,same_postal_wrong_entity,1
S1-286550145,S2-209909594,0.4769,0,0.855,0.8877,INDIA,high_name_high_address_wrong_entity,1
S1-968768196,S3-597041530,0.4766,0,0.95,0.855,US,high_name_high_address_wrong_entity,1
S1-229203396,S3-196561862,0.476,0,0.7945,0.7804,US,franchise_duplicate_collision,1
S1-900689221,S2-907708508,0.4754,0,0.9,0.8181,US,high_name_high_address_wrong_entity,1
S1-1760543,S2-66758523,0.4744,0,0.95,0.855,INDIA,high_name_high_address_wrong_entity,1
S1-44306388,S2-355823624,0.4732,0,0.2571,1.0,US,same_address_diff_name,1
S1-191151187,S3-53019570,0.4728,0,1.0,0.2455,INDIA,same_name_diff_address,1
S1-650631910,S3-439124984,0.4727,0,0.95,0.8949,INDIA,high_name_high_address_wrong_entity,1
S1-60400673,S2-629948845,0.4725,0,0.95,0.9225,INDIA,high_name_high_address_wrong_entity,1
S1-831553258,S3-703251904,0.4722,0,1.0,0.2769,INDIA,same_name_diff_address,1
S1-354113772,S2-634799366,0.4707,0,0.8387,0.8573,INDIA,high_name_high_address_wrong_entity,1
S1-961144531,S2-219432913,0.4704,0,0.625,1.0,INDIA,multilingual_collision,1
S1-582373276,S2-136314336,0.4702,0,0.0923,0.855,INDIA,same_address_diff_name,1
S1-340399401,S2-944608916,0.4701,0,0.3931,1.0,INDIA,same_address_diff_name,1
S1-125149268,S2-827995473,0.47,0,0.7917,0.9298,US,franchise_duplicate_collision,1
S1-237399557,S3-110338217,0.4695,0,1.0,0.181,US,same_name_diff_address,1
S1-167505335,S3-975213296,0.4692,0,0.95,0.9655,INDIA,high_name_high_address_wrong_entity,1
S1-584123256,S2-741615277,0.4687,0,0.9,0.855,US,high_name_high_address_wrong_entity,1
S1-569300855,S2-901370606,0.4677,0,0.8298,0.84,INDIA,high_name_high_address_wrong_entity,1
S1-120467854,S3-295328897,0.4676,0,0.95,0.342,INDIA,same_name_diff_address,1
S1-31362215,S3-118857753,0.4675,0,0.38,1.0,INDIA,same_address_diff_name,1
S1-723312783,S3-956824454,0.4671,0,0.8373,0.3,INDIA,franchise_duplicate_collision,1
S1-293996,S2-605804962,0.4668,0,0.95,0.2893,INDIA,same_name_diff_address,1
S1-490361047,S2-787416810,0.4668,0,0.9,0.8536,INDIA,high_name_high_address_wrong_entity,1
S1-220041596,S2-174501293,0.4664,0,0.8,0.8796,US,high_name_high_address_wrong_entity,1
S1-637760457,S2-392996601,0.4662,0,0.8536,0.9048,INDIA,high_name_high_address_wrong_entity,1
S1-107202293,S2-266065763,0.4656,0,0.3429,0.95,US,same_address_diff_name,1
S1-220350257,S2-553168206,0.4654,0,0.8296,0.8531,US,high_name_high_address_wrong_entity,1
S1-803680394,S2-10341803,0.465,0,0.6477,1.0,INDIA,same_building_wrong_entity,1
S1-803680394,S2-357411164,0.465,0,0.6477,1.0,INDIA,same_building_wrong_entity,1
S1-330026929,S2-910041270,0.4644,0,0.4,1.0,US,same_address_diff_name,1
S1-12926751,S2-58641621,0.4639,0,0.7805,0.855,INDIA,franchise_duplicate_collision,1
S1-769896828,S3-331377679,0.4638,0,0.798,0.9241,INDIA,franchise_duplicate_collision,1
S1-623669159,S2-990798522,0.4616,0,0.8022,0.9384,INDIA,high_name_high_address_wrong_entity,1
S1-252836861,S3-573537546,0.4616,0,0.855,0.285,INDIA,same_name_diff_address,1
S1-753856972,S3-293330275,0.4613,0,0.855,0.8291,US,high_name_high_address_wrong_entity,1
S1-301143281,S3-75815887,0.4609,0,0.836,0.3375,INDIA,franchise_duplicate_collision,1
S1-861508208,S2-918457558,0.4606,0,0.855,0.8691,INDIA,high_name_high_address_wrong_entity,1
S1-961144531,S2-309193329,0.4601,0,0.6628,1.0,INDIA,medium_collision,1
S1-983404963,S2-360398805,0.4592,0,0.8489,0.9097,INDIA,high_name_high_address_wrong_entity,1
S1-398291881,S3-113646769,0.4581,0,1.0,0.3176,INDIA,same_name_diff_address,1
S1-762899022,S3-154565173,0.4576,0,0.8609,0.8571,US,high_name_high_address_wrong_entity,1
S1-520238151,S2-56212096,0.4568,0,0.864,0.7636,US,high_name_high_address_wrong_entity,1
S1-45183941,S2-993340933,0.4563,0,0.0714,0.855,INDIA,same_address_diff_name,1
S1-45183941,S2-796657634,0.4563,0,0.0714,0.855,INDIA,same_address_diff_name,1
S1-966801851,S3-705176316,0.4555,0,0.855,0.8489,US,high_name_high_address_wrong_entity,1
S1-444343135,S3-792189659,0.4554,0,0.9,0.5736,US,franchise_duplicate_collision,1
S1-674491451,S3-417893830,0.4546,0,0.8143,0.855,INDIA,high_name_high_address_wrong_entity,1
S1-241377719,S2-966449169,0.4546,0,0.95,0.855,INDIA,high_name_high_address_wrong_entity,1
S1-75687189,S3-126101658,0.4543,0,0.855,0.855,US,high_name_high_address_wrong_entity,1
S1-98387857,S3-870449206,0.454,0,0.855,0.7778,US,high_name_high_address_wrong_entity,1
S1-486871606,S3-497058809,0.4538,0,0.855,0.8235,US,high_name_high_address_wrong_entity,1
S1-333918813,S2-816445717,0.4537,0,0.95,0.8536,INDIA,high_name_high_address_wrong_entity,1
S1-495547004,S2-219803036,0.4526,0,0.7755,0.9368,INDIA,franchise_duplicate_collision,1
S1-575639792,S3-114847155,0.4526,0,0.7848,0.855,INDIA,franchise_duplicate_collision,1
S1-92139302,S3-309004945,0.4518,0,0.2672,1.0,US,same_address_diff_name,1
S1-4137235,S3-446746697,0.4517,0,0.9,0.855,US,high_name_high_address_wrong_entity,1
S1-55140117,S2-856257024,0.4505,0,0.9,0.6706,US,franchise_duplicate_collision,1
S1-474615139,S2-694663925,0.4494,0,1.0,0.855,INDIA,high_name_high_address_wrong_entity,1
S1-46987415,S2-611910993,0.4493,0,0.8519,0.7925,US,high_name_high_address_wrong_entity,1
S1-433770166,S3-711618029,0.4484,0,0.95,0.5753,US,franchise_duplicate_collision,1
S1-567941558,S3-236081788,0.4475,0,0.95,0.3018,INDIA,same_name_diff_address,1
S1-206110597,S3-313013109,0.4474,0,0.95,0.7853,US,high_name_high_address_wrong_entity,1
S1-324834148,S3-545651038,0.4472,0,0.8125,0.9333,INDIA,high_name_high_address_wrong_entity,1
S1-587687194,S3-984693240,0.4466,0,0.8143,0.665,INDIA,franchise_duplicate_collision,1
S1-949967720,S3-232424835,0.4463,0,0.8477,0.855,INDIA,high_name_high_address_wrong_entity,1
S1-15979828,S3-630964229,0.4456,0,0.855,0.8537,US,high_name_high_address_wrong_entity,1
S1-887874643,S3-547701078,0.4433,0,0.95,0.855,INDIA,high_name_high_address_wrong_entity,1
S1-927521622,S3-723706000,0.4417,0,0.95,0.25,INDIA,same_name_diff_address,1
S1-775512605,S3-739007605,0.4413,0,0.8224,0.8736,US,high_name_high_address_wrong_entity,1
S1-909334356,S3-849450746,0.4409,0,0.95,0.7692,US,high_name_high_address_wrong_entity,1
S1-748070694,S3-3657418,0.4401,0,1.0,0.2727,INDIA,same_name_diff_address,1
S1-132565513,S2-849255179,0.4396,0,0.847,0.9013,INDIA,high_name_high_address_wrong_entity,1
S1-769364886,S2-944798758,0.4395,0,0.2727,1.0,INDIA,same_address_diff_name,1
S1-322232225,S3-68663575,0.4394,0,0.855,1.0,INDIA,high_name_high_address_wrong_entity,1
S1-741961732,S2-9129245,0.4391,0,0.8313,0.95,INDIA,high_name_high_address_wrong_entity,1
S1-618743670,S3-102634184,0.4376,0,0.6196,1.0,INDIA,medium_collision,1
S1-528428475,S3-654641712,0.4374,0,0.95,0.3462,INDIA,same_name_diff_address,1
S1-954126640,S2-976305549,0.4373,0,0.8746,0.9187,INDIA,high_name_high_address_wrong_entity,1
S1-333026900,S2-451751088,0.4367,0,0.95,0.8613,INDIA,high_name_high_address_wrong_entity,1
S1-401741101,S2-725748984,0.4361,0,0.95,0.7057,INDIA,high_name_high_address_wrong_entity,1
S1-867477149,S2-770879391,0.4354,0,0.95,0.8957,INDIA,high_name_high_address_wrong_entity,1
S1-675728603,S3-998514456,0.4351,0,0.8245,0.855,INDIA,high_name_high_address_wrong_entity,1
S1-769364886,S2-642300428,0.4338,0,0.2727,1.0,INDIA,same_address_diff_name,1
S1-368734983,S3-982331653,0.4331,0,0.95,0.855,INDIA,high_name_high_address_wrong_entity,1
S1-295720417,S3-229168886,0.4323,0,0.855,0.855,US,high_name_high_address_wrong_entity,1
S1-143187732,S2-73042423,0.4318,0,0.9,0.839,US,high_name_high_address_wrong_entity,1
S1-640361650,S2-340971494,0.4318,0,0.9,0.8821,US,high_name_high_address_wrong_entity,1
S1-102422506,S2-201089624,0.4318,0,0.6477,0.855,INDIA,same_building_wrong_entity,1
S1-933880495,S3-792189659,0.4316,0,0.9,0.608,US,franchise_duplicate_collision,1
S1-320912308,S2-645144807,0.4301,0,0.7812,0.95,INDIA,franchise_duplicate_collision,1
S1-443414530,S3-703459891,0.4299,0,0.8966,0.8404,US,high_name_high_address_wrong_entity,1
S1-967500421,S2-784628990,0.4296,0,0.7667,0.8253,INDIA,franchise_duplicate_collision,1
S1-308075518,S2-914015945,0.4289,0,0.225,1.0,US,same_address_diff_name,1
S1-301143281,S3-27454859,0.4288,0,0.836,0.3375,INDIA,franchise_duplicate_collision,1
S1-275111932,S2-538697247,0.4288,0,0.8233,0.855,INDIA,high_name_high_address_wrong_entity,1
S1-829799068,S3-295209757,0.4277,0,0.7,0.8373,US,medium_collision,1
S1-330650808,S3-32950411,0.4267,0,0.8235,0.2571,INDIA,multilingual_collision,1
S1-285178127,S2-196003013,0.426,0,0.36,0.95,US,same_address_diff_name,1
S1-908165952,S2-916337486,0.4259,0,0.5816,0.95,INDIA,medium_collision,1
S1-722549694,S3-855501793,0.4257,0,0.855,0.8485,US,high_name_high_address_wrong_entity,1
S1-346066946,S3-216297807,0.425,0,0.95,0.8485,US,high_name_high_address_wrong_entity,1
S1-962069609,S3-939778784,0.4244,0,0.9,0.855,US,high_name_high_address_wrong_entity,1
S1-778703567,S3-978345413,0.424,0,0.9,0.9112,INDIA,high_name_high_address_wrong_entity,1
S1-373187673,S2-777551139,0.424,0,0.95,0.91,INDIA,high_name_high_address_wrong_entity,1
S1-436819507,S3-126229477,0.424,0,0.95,0.7733,US,high_name_high_address_wrong_entity,1
S1-719733498,S2-278263108,0.423,0,0.9,0.9781,INDIA,high_name_high_address_wrong_entity,1
S1-986342656,S3-144685438,0.4229,0,0.855,0.95,INDIA,high_name_high_address_wrong_entity,1
S1-402244570,S3-274763891,0.4223,0,0.9,0.8143,US,high_name_high_address_wrong_entity,1
S1-922668617,S2-896973472,0.4222,0,0.7027,0.9929,INDIA,medium_collision,1
S1-715393417,S2-874217847,0.421,0,0.95,0.836,US,high_name_high_address_wrong_entity,1
S1-293004923,S2-830797905,0.4202,0,0.9,0.8812,US,high_name_high_address_wrong_entity,1
S1-714642946,S2-530827668,0.4202,0,0.3,1.0,US,same_address_diff_name,1
S1-742691081,S2-558030908,0.4202,0,0.3375,0.95,US,same_address_diff_name,1
S1-901017078,S3-295289967,0.4199,0,0.9,0.6635,US,franchise_duplicate_collision,1
S1-682442559,S3-29097999,0.4178,0,1.0,0.696,INDIA,franchise_duplicate_collision,1
S1-466463700,S3-436966316,0.4178,0,1.0,0.855,INDIA,high_name_high_address_wrong_entity,1
S1-700965345,S2-475570684,0.417,0,0.8404,0.8505,INDIA,high_name_high_address_wrong_entity,1
S1-531208492,S2-36235819,0.4163,0,0.855,0.8914,US,high_name_high_address_wrong_entity,1
S1-116766631,S2-27298881,0.4162,0,0.855,0.7273,US,high_name_high_address_wrong_entity,1
S1-739784770,S2-145810142,0.4162,0,0.0896,0.8545,INDIA,same_address_diff_name,1
S1-7725992,S3-670600079,0.4152,0,0.9,0.841,US,high_name_high_address_wrong_entity,1
S1-918486887,S3-50689727,0.415,0,0.807,0.8348,US,high_name_high_address_wrong_entity,1
S1-341969488,S3-329183211,0.4145,0,1.0,0.266,INDIA,same_name_diff_address,1
S1-629829205,S2-261924147,0.4133,0,0.9,0.9243,INDIA,high_name_high_address_wrong_entity,1
S1-99350577,S3-79049622,0.4122,0,0.95,0.855,US,high_name_high_address_wrong_entity,1
S1-973327538,S2-486756325,0.4119,0,0.9,0.9455,US,high_name_high_address_wrong_entity,1
S1-75772408,S3-379665554,0.4114,0,0.9,0.8313,US,high_name_high_address_wrong_entity,1
S1-517603117,S3-751395937,0.411,0,0.95,0.288,INDIA,same_name_diff_address,1
S1-697874897,S3-548825765,0.4106,0,0.95,0.285,INDIA,same_name_diff_address,1
S1-562264780,S3-451655537,0.4093,0,0.855,0.9111,US,high_name_high_address_wrong_entity,1
S1-859415758,S3-136837056,0.4093,0,0.3,1.0,US,same_address_diff_name,1
S1-744807257,S2-798001159,0.4088,0,0.7917,0.855,INDIA,same_building_wrong_entity,1
S1-718466467,S2-82714710,0.4087,0,0.7787,0.3316,INDIA,franchise_duplicate_collision,1
S1-317041682,S3-474977278,0.4085,0,0.8,0.8233,US,high_name_high_address_wrong_entity,1
S1-727784723,S2-480482658,0.4083,0,0.9,0.8746,US,high_name_high_address_wrong_entity,1
S1-837806188,S3-958038682,0.408,0,0.8224,0.855,INDIA,high_name_high_address_wrong_entity,1
S1-510484107,S3-685252547,0.4077,0,0.95,0.855,INDIA,high_name_high_address_wrong_entity,1
S1-135125412,S3-863169409,0.4071,0,0.9,0.8684,US,high_name_high_address_wrong_entity,1
S1-224330918,S2-742418310,0.4068,0,0.8333,0.8674,INDIA,high_name_high_address_wrong_entity,1
S1-795571676,S2-3903208,0.4067,0,0.8557,0.8746,US,high_name_high_address_wrong_entity,1
S1-51416969,S2-561387699,0.4062,0,0.9091,0.855,US,high_name_high_address_wrong_entity,1
S1-500548710,S2-701490491,0.4062,0,0.8075,0.9274,INDIA,high_name_high_address_wrong_entity,1
S1-490584236,S3-446150785,0.4051,0,0.9,0.855,INDIA,high_name_high_address_wrong_entity,1
S1-530628821,S3-504415468,0.4048,0,0.95,0.8261,US,high_name_high_address_wrong_entity,1
S1-941115210,S2-146931131,0.4044,0,1.0,0.855,US,high_name_high_address_wrong_entity,1
S1-240483207,S2-194973709,0.4026,0,1.0,0.6477,US,franchise_duplicate_collision,1
S1-374433745,S2-6337322,0.4023,0,0.3857,1.0,US,same_address_diff_name,1
S1-950396054,S3-858115976,0.4018,0,0.855,0.8022,US,high_name_high_address_wrong_entity,1
S1-597988890,S2-410668685,0.4018,0,0.855,0.8169,US,high_name_high_address_wrong_entity,1
S1-229003060,S3-941446718,0.4011,0,1.0,0.3,INDIA,same_name_diff_address,1
S1-168194879,S3-221038950,0.401,0,0.9,0.836,US,high_name_high_address_wrong_entity,1
S1-979571317,S3-143502422,0.4004,0,0.9,0.8132,US,high_name_high_address_wrong_entity,1
S1-305490311,S2-665441571,0.4004,0,0.95,0.855,US,high_name_high_address_wrong_entity,1
S1-870369697,S2-565619267,0.4003,0,0.95,0.876,INDIA,high_name_high_address_wrong_entity,1
S1-351051936,S2-77235670,0.399,0,0.95,0.7729,INDIA,high_name_high_address_wrong_entity,1
S1-239008374,S2-941299280,0.3987,0,0.9,0.8478,INDIA,high_name_high_address_wrong_entity,1
S1-265709775,S3-763211624,0.3984,0,0.3729,1.0,INDIA,same_address_diff_name,1
S1-813609042,S2-779083369,0.3984,0,0.24,0.675,US,same_building_wrong_entity,1
S1-553929190,S3-204106148,0.3982,0,0.855,0.8786,INDIA,high_name_high_address_wrong_entity,1
S1-284312051,S2-927102358,0.3972,0,0.8674,0.6909,US,franchise_duplicate_collision,1
S1-692231465,S2-489194178,0.3961,0,0.9,0.9,INDIA,high_name_high_address_wrong_entity,1
S1-713241722,S2-921903704,0.3955,0,0.7013,0.2151,US,medium_collision,1
S1-446243696,S3-768536960,0.3955,0,0.855,0.855,US,high_name_high_address_wrong_entity,1
S1-170097761,S2-628159073,0.3954,0,0.8075,0.874,US,high_name_high_address_wrong_entity,1
S1-622590557,S3-920402924,0.3949,0,0.855,0.841,US,high_name_high_address_wrong_entity,1
S1-579058766,S2-397835694,0.3949,0,0.819,0.9398,INDIA,high_name_high_address_wrong_entity,1
S1-303257775,S3-428588174,0.3931,0,0.54,1.0,US,same_building_wrong_entity,1
S1-684634237,S3-336952204,0.3928,0,0.8085,0.855,INDIA,high_name_high_address_wrong_entity,1
S1-836246070,S3-433879516,0.3925,0,0.8757,0.7355,US,high_name_high_address_wrong_entity,1
S1-674132530,S3-847203802,0.3919,0,0.869,0.8444,US,high_name_high_address_wrong_entity,1
S1-315213248,S2-884771460,0.39,0,0.9,0.9252,INDIA,high_name_high_address_wrong_entity,1
S1-598863546,S3-952313620,0.3899,0,0.4024,1.0,INDIA,medium_collision,1
S1-667215690,S3-693381476,0.3885,0,0.902,0.8563,US,high_name_high_address_wrong_entity,1
S1-451776826,S3-990503944,0.3881,0,0.95,0.8382,US,high_name_high_address_wrong_entity,1
S1-75292770,S3-565652934,0.3876,0,0.85,0.9286,US,high_name_high_address_wrong_entity,1
S1-176042931,S2-716354991,0.3875,0,0.95,0.8537,US,high_name_high_address_wrong_entity,1
S1-938431869,S3-364959742,0.3874,0,0.9,0.6316,US,franchise_duplicate_collision,1
S1-368579602,S3-336758528,0.3873,0,0.7975,0.8767,US,franchise_duplicate_collision,1
S1-567715330,S2-68570795,0.3871,0,0.2077,0.7018,US,same_building_wrong_entity,1
S1-824866474,S2-311712483,0.3869,0,0.8621,0.8313,INDIA,high_name_high_address_wrong_entity,1
S1-289273968,S2-512950951,0.3867,0,0.95,0.24,INDIA,same_name_diff_address,1
S1-626328538,S3-206811354,0.3864,0,0.36,0.9062,US,same_address_diff_name,1
S1-685643558,S2-11387146,0.3863,0,0.6552,0.8492,INDIA,medium_collision,1
S1-143675072,S2-327914558,0.3861,0,0.8406,0.8627,US,high_name_high_address_wrong_entity,1
S1-902532817,S3-636212298,0.386,0,0.8158,0.6695,INDIA,franchise_duplicate_collision,1
S1-612367821,S3-871718975,0.3851,0,0.855,0.8611,US,high_name_high_address_wrong_entity,1
S1-761829939,S2-539073786,0.3844,0,0.9,0.8788,US,high_name_high_address_wrong_entity,1
S1-479262036,S3-207094481,0.3838,0,1.0,0.25,INDIA,same_name_diff_address,1
S1-12140663,S3-487191422,0.3838,0,1.0,0.2526,INDIA,same_name_diff_address,1
S1-830982341,S2-651182882,0.3836,0,0.9,0.9075,US,high_name_high_address_wrong_entity,1
S1-483576223,S2-317896555,0.3834,0,0.864,0.855,US,high_name_high_address_wrong_entity,1
