s1_id,true_id,source,current_status,name_tfidf,address_tfidf,char_ngram,token_retrieval,numeric,multiscript,rescued_by,reason_if_still_missed
S1-393934451,S2-691615008,S2,HIT,0,1,0,1,0,0,already_hit,
S1-478051664,S2-129079517,S2,HIT,1,1,1,0,0,0,already_hit,
S1-774051355,S3-41481458,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-737635669,S3-662788874,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-300116004,S2-57823409,S2,HIT,1,1,1,0,0,0,already_hit,
S1-855703255,S2-596094926,S2,HIT,1,1,1,0,0,0,already_hit,
S1-148678669,S3-481268984,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-81487041,S3-282509480,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-974825292,S2-426571438,S2,HIT,1,1,1,1,0,0,already_hit,
S1-306275226,S2-584986402,S2,HIT,1,1,1,1,0,0,already_hit,
S1-882698520,S2-557597855,S2,HIT,1,1,1,1,0,0,already_hit,
S1-155228361,S2-249921702,S2,HIT,1,1,1,0,0,0,already_hit,
S1-107682341,S3-496346632,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-921355244,S2-82917226,S2,HIT,1,1,1,0,0,0,already_hit,
S1-747799453,S2-902373282,S2,HIT,0,1,0,0,0,0,already_hit,
S1-729860168,S2-271077257,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-981414798,S3-713259746,S3,HIT,1,1,1,0,1,0,already_hit,
S1-839917608,S2-917599150,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-718073178,S3-489281740,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-307702274,S3-978834272,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-906423755,S2-596233190,S2,HIT,1,1,1,0,0,0,already_hit,
S1-404657424,S2-676267455,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-591365175,S2-89869234,S2,HIT,1,1,1,0,0,0,already_hit,
S1-740943681,S2-519080404,S2,HIT,1,1,1,0,0,0,already_hit,
S1-493944613,S3-927711264,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-610334774,S2-933690865,S2,HIT,1,1,1,0,0,0,already_hit,
S1-283259550,S2-516280546,S2,HIT,1,1,1,0,0,0,already_hit,
S1-90128015,S2-232725993,S2,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-385411565,S3-221955288,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-896836973,S2-494098461,S2,HIT,1,1,1,0,0,0,already_hit,
S1-993527714,S3-250788566,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-102091173,S3-252504207,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-933814404,S3-9505743,S3,HIT,1,1,1,0,0,0,already_hit,
S1-760271020,S3-746538040,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-990996106,S3-964380807,S3,HIT,1,1,1,0,1,0,already_hit,
S1-908800416,S2-168118183,S2,HIT,1,1,1,0,0,0,already_hit,
S1-366279397,S2-888421864,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-774836812,S3-312382203,S3,HIT,1,1,1,0,0,0,already_hit,
S1-836203525,S2-704413668,S2,HIT,1,1,1,0,0,0,already_hit,
S1-590576171,S2-535497859,S2,HIT,1,1,1,0,0,0,already_hit,
S1-703428973,S3-655509611,S3,HIT,1,1,1,1,0,0,already_hit,
S1-45964697,S2-82562310,S2,HIT,0,1,0,0,0,0,already_hit,
S1-423558479,S2-378963993,S2,HIT,1,1,1,1,0,0,already_hit,
S1-73403082,S3-933837479,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-326960507,S2-143302183,S2,HIT,1,1,1,1,0,0,already_hit,
S1-7383499,S3-38749223,S3,HIT,1,1,1,1,0,0,already_hit,
S1-600088932,S3-716794293,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-895983230,S3-988054172,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-211513332,S2-446329168,S2,HIT,1,1,1,1,0,0,already_hit,
S1-764123824,S3-370158424,S3,HIT,1,1,1,1,0,0,already_hit,
S1-815441395,S2-712853094,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-799587036,S2-835174640,S2,HIT,1,0,1,1,0,0,already_hit,
S1-924009686,S3-227737439,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-92729851,S3-222366324,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-63162461,S3-270643414,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-610665482,S3-457669329,S3,HIT,1,1,1,0,0,0,already_hit,
S1-439680514,S3-552358150,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-825696206,S3-756437014,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-952266463,S3-367585792,S3,HIT,1,1,1,0,0,0,already_hit,
S1-535861273,S3-804619326,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-878904744,S2-813691423,S2,HIT,1,1,1,0,0,0,already_hit,
S1-514423627,S2-809743708,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-970972284,S3-807299919,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-763611874,S2-161982309,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-444208330,S2-271422988,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-845493376,S2-486963802,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-832279158,S2-646983594,S2,HIT,0,1,0,1,0,0,already_hit,
S1-531702299,S3-684098259,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-52131287,S3-515781374,S3,HIT,0,1,0,0,0,0,already_hit,
S1-328105321,S3-254879638,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-823731657,S3-989359124,S3,HIT,1,1,1,0,1,0,already_hit,
S1-820394674,S3-71026553,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-589521969,S2-989630175,S2,HIT,1,1,1,1,0,0,already_hit,
S1-354038358,S2-515640681,S2,HIT,1,0,1,1,0,0,already_hit,
S1-953407596,S3-87753369,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-783394116,S2-118125778,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-603107324,S2-192311080,S2,HIT,1,1,1,0,0,0,already_hit,
S1-621386822,S2-558590345,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-763279630,S2-850777543,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-152874921,S3-285207269,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-670583718,S3-717505460,S3,HIT,1,0,1,0,0,0,already_hit,
S1-356513536,S2-447113444,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-116737194,S2-662170735,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-501444274,S2-618139617,S2,HIT,1,1,1,0,0,0,already_hit,
S1-405835481,S2-575225835,S2,HIT,0,1,0,0,0,0,already_hit,
S1-974991176,S2-459448482,S2,HIT,1,1,1,1,0,0,already_hit,
S1-60980827,S2-167820016,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-772116613,S2-202071703,S2,HIT,1,1,1,0,1,0,already_hit,
S1-626449312,S2-5180214,S2,HIT,1,1,1,0,0,0,already_hit,
S1-238106423,S2-588430152,S2,HIT,1,1,1,0,0,0,already_hit,
S1-631362920,S2-64080745,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-752489684,S3-374050552,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-921119146,S3-99803566,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-827663947,S2-811322760,S2,HIT,1,1,1,1,0,0,already_hit,
S1-238331147,S3-202641162,S3,HIT,0,1,0,0,0,0,already_hit,
S1-199042405,S3-666934989,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-941287961,S3-618453929,S3,HIT,0,1,0,1,0,0,already_hit,
S1-939880982,S3-96392597,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-872978967,S3-435170483,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-754543752,S2-554942799,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-967809379,S2-226982241,S2,HIT,1,1,1,0,0,0,already_hit,
S1-81031831,S2-257736321,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-839917608,S3-863974860,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-424538610,S3-487256812,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-693391260,S3-749249201,S3,HIT,1,1,1,1,0,0,already_hit,
S1-908932165,S2-816843409,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-799095862,S3-806602118,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-257734845,S3-449727765,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-793019850,S3-845812985,S3,HIT,1,1,1,0,0,0,already_hit,
S1-703201622,S2-565641516,S2,HIT,1,1,1,0,0,0,already_hit,
S1-721280747,S2-611091904,S2,HIT,1,1,1,1,0,0,already_hit,
S1-93806322,S2-883521854,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-534265138,S2-621869724,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-658466275,S3-248784552,S3,HIT,1,1,1,1,0,0,already_hit,
S1-405835481,S2-395674666,S2,HIT,0,1,0,0,0,0,already_hit,
S1-832441709,S3-457065042,S3,HIT,1,1,1,0,0,0,already_hit,
S1-811062762,S3-344941024,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-65820296,S3-83988565,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-863641194,S2-215039936,S2,HIT,1,1,1,1,0,0,already_hit,
S1-460184656,S2-319677911,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-980320825,S2-188045260,S2,HIT,1,1,1,0,0,0,already_hit,
S1-616950184,S3-415129222,S3,HIT,0,0,0,0,0,0,none,
S1-11008242,S3-793016377,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-545645075,S3-538785014,S3,HIT,1,1,1,1,0,0,already_hit,
S1-931497424,S2-582425613,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-451255492,S3-626551179,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-479783161,S3-540713249,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-738128949,S3-598121061,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-994484678,S3-362283228,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-793615008,S2-875327982,S2,HIT,1,1,1,1,0,0,already_hit,
S1-665834015,S3-95247329,S3,HIT,1,1,1,0,0,0,already_hit,
S1-52541210,S2-977966849,S2,HIT,1,1,1,1,0,0,already_hit,
S1-161700708,S3-571748103,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-139220284,S3-779551091,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-653759388,S2-489245566,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-277460033,S2-350050181,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-63638088,S2-51871352,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-523623802,S2-356155947,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-775249786,S2-967875417,S2,HIT,1,1,1,1,0,0,already_hit,
S1-680124546,S3-559542727,S3,HIT,1,0,1,0,0,0,already_hit,
S1-430014506,S2-673504211,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-778632723,S3-306835197,S3,HIT,1,1,1,0,0,0,already_hit,
S1-367148113,S3-611099180,S3,HIT,1,1,1,0,0,0,already_hit,
S1-336349403,S3-220905227,S3,HIT,0,0,0,0,0,0,none,
S1-898630961,S2-836286515,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-295075765,S2-910971978,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-536638885,S3-725022233,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-39797197,S3-579939445,S3,HIT,1,0,1,1,0,0,already_hit,
S1-291991311,S2-439359291,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-991438503,S3-556482948,S3,HIT,1,0,1,0,0,0,already_hit,
S1-946744214,S3-155971367,S3,HIT,1,1,1,1,0,0,already_hit,
S1-531702299,S2-172372884,S2,HIT,0,1,0,0,0,0,already_hit,
S1-512069001,S3-984502215,S3,HIT,0,0,0,0,0,0,none,
S1-161638253,S2-928088702,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-299519782,S3-728837574,S3,HIT,1,1,1,0,0,0,already_hit,
S1-657270420,S3-840456471,S3,HIT,1,1,1,0,1,0,already_hit,
S1-175963448,S3-404834547,S3,HIT,1,1,1,1,0,0,already_hit,
S1-528810007,S3-745941119,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-818679709,S2-407847301,S2,HIT,1,1,1,0,0,0,already_hit,
S1-949211377,S2-664253999,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-234407650,S3-205070315,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-988516196,S3-799417795,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-222216823,S3-43230413,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-832279158,S3-644433508,S3,HIT,1,1,1,1,0,0,already_hit,
S1-752939701,S2-280938829,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-874041790,S3-813173103,S3,HIT,1,1,1,1,0,0,already_hit,
S1-834828540,S3-945123316,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-732307284,S2-831183635,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-595156952,S3-771164464,S3,HIT,1,1,1,0,0,0,already_hit,
S1-575449189,S3-658035885,S3,HIT,1,1,1,0,0,0,already_hit,
S1-636127789,S2-570965451,S2,HIT,1,1,1,1,0,0,already_hit,
S1-15005997,S3-747454686,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-763929053,S3-610200495,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-940475059,S3-173300038,S3,HIT,1,1,1,1,0,0,already_hit,
S1-241480437,S2-831836771,S2,HIT,1,1,1,0,0,0,already_hit,
S1-69670668,S2-513285162,S2,HIT,1,1,1,1,0,0,already_hit,
S1-443337268,S2-488520566,S2,HIT,1,0,1,0,1,0,already_hit,
S1-554539288,S2-551403830,S2,HIT,1,1,1,0,0,0,already_hit,
S1-774934953,S3-489157415,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-107945970,S2-162726142,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-163747087,S3-563045324,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-368357600,S2-101707408,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-592498716,S2-992089869,S2,HIT,1,1,1,0,0,0,already_hit,
S1-874041790,S2-777944713,S2,HIT,1,1,1,1,0,0,already_hit,
S1-526403434,S2-697999029,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-912858680,S3-480222069,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-893159896,S2-747596727,S2,HIT,1,1,1,0,0,0,already_hit,
S1-802078075,S2-716015925,S2,HIT,1,1,1,1,0,0,already_hit,
S1-867508043,S3-893448306,S3,HIT,1,1,1,0,0,0,already_hit,
S1-129027978,S2-418726575,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-878904744,S3-198857086,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-215396556,S3-242469023,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-763496609,S2-346684703,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-802762694,S2-679453895,S2,HIT,1,1,1,1,0,0,already_hit,
S1-74600852,S3-903949313,S3,HIT,1,1,1,1,0,0,already_hit,
S1-558129390,S3-772679598,S3,HIT,1,1,1,0,0,0,already_hit,
S1-246225268,S3-272395505,S3,HIT,1,1,1,0,0,0,already_hit,
S1-55363775,S3-865012073,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-162399024,S3-274088519,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-444109687,S2-382363019,S2,HIT,0,1,0,1,0,0,already_hit,
S1-131759266,S3-11073352,S3,HIT,1,1,1,0,0,0,already_hit,
S1-928564604,S3-179848644,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-154857097,S3-929751675,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-246963651,S2-430205431,S2,HIT,1,1,1,0,1,0,already_hit,
S1-820854608,S3-640821885,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-392902135,S2-762579000,S2,HIT,1,1,1,1,0,0,already_hit,
S1-804287238,S3-81808753,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-937631159,S2-390963647,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-720206442,S2-663027707,S2,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-272862947,S3-794269627,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-419148679,S2-453176009,S2,HIT,0,1,0,1,1,0,already_hit,
S1-118834288,S2-511935693,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-922861247,S3-18948057,S3,HIT,1,1,1,1,0,0,already_hit,
S1-245014023,S2-210228279,S2,HIT,1,1,1,0,1,0,already_hit,
S1-124712855,S3-398500200,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-752489684,S2-507973477,S2,HIT,1,1,1,1,0,0,already_hit,
S1-833798119,S2-174477369,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-403174703,S3-935598970,S3,HIT,0,1,0,0,1,0,already_hit,
S1-884849325,S3-903060483,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-514423627,S3-275965303,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-97581850,S3-256916098,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-667800903,S3-515239198,S3,HIT,1,1,1,0,1,0,already_hit,
S1-216511119,S3-47618118,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-185455021,S2-73105876,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-72013895,S3-383797595,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-656459229,S2-879496610,S2,HIT,1,1,1,0,0,0,already_hit,
S1-851334426,S2-79630707,S2,HIT,1,1,1,0,0,0,already_hit,
S1-335576235,S2-735770697,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-245014023,S3-779369879,S3,HIT,0,1,0,0,0,0,already_hit,
S1-33355590,S3-650660534,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-633129109,S2-609018018,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-967056839,S3-743339969,S3,HIT,1,1,1,0,0,0,already_hit,
S1-388617413,S3-166426498,S3,HIT,1,1,1,1,0,0,already_hit,
S1-22440787,S2-934044226,S2,HIT,1,1,1,1,0,0,already_hit,
S1-227395368,S2-493960485,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-519752161,S2-950992797,S2,HIT,1,1,1,1,0,0,already_hit,
S1-638785454,S2-738768355,S2,HIT,0,1,0,0,0,0,already_hit,
S1-486510827,S3-87991948,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-120641530,S2-196756090,S2,HIT,1,1,1,1,0,0,already_hit,
S1-436523202,S3-52311140,S3,HIT,1,1,1,1,0,0,already_hit,
S1-118036223,S3-599808953,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-627406325,S2-574244569,S2,HIT,0,1,0,1,0,0,already_hit,
S1-140574806,S2-268997524,S2,HIT,1,1,1,0,0,0,already_hit,
S1-934097826,S3-830915952,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-808835688,S2-111952729,S2,HIT,1,1,1,1,0,0,already_hit,
S1-181290919,S3-323400553,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-299434720,S2-768147635,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-800226602,S3-956544389,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-730644474,S2-654209659,S2,HIT,1,1,1,0,0,0,already_hit,
S1-607852072,S3-828363125,S3,HIT,1,1,1,0,0,0,already_hit,
S1-928870866,S2-205903179,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-548717271,S3-164050042,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-364282301,S3-315339696,S3,HIT,1,1,1,0,0,0,already_hit,
S1-846028981,S3-473512786,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-554328643,S2-630903155,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-861378966,S2-897233130,S2,HIT,1,1,1,0,0,0,already_hit,
S1-564193651,S2-318608874,S2,HIT,1,1,1,0,1,0,already_hit,
S1-758631377,S2-400625674,S2,HIT,1,1,1,1,0,0,already_hit,
S1-487408870,S2-849533160,S2,HIT,1,1,1,0,0,0,already_hit,
S1-698844461,S3-545964507,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-192530794,S2-158230642,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-299640596,S3-772335638,S3,HIT,1,1,1,0,1,0,already_hit,
S1-420226248,S3-342972447,S3,HIT,1,1,1,1,0,0,already_hit,
S1-123445423,S2-621749187,S2,HIT,1,1,1,0,0,0,already_hit,
S1-19053820,S2-318655509,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-71090905,S3-732109365,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-549730361,S2-270528009,S2,HIT,1,1,1,0,0,0,already_hit,
S1-114864723,S2-767713081,S2,HIT,1,0,1,1,0,0,already_hit,
S1-913306799,S2-565214814,S2,HIT,0,1,0,1,0,0,already_hit,
S1-289717548,S2-248982166,S2,HIT,1,1,1,0,0,0,already_hit,
S1-93806322,S2-875972736,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-766893478,S2-617040310,S2,HIT,1,1,1,1,0,0,already_hit,
S1-448166395,S3-718780514,S3,HIT,1,0,1,1,0,0,already_hit,
S1-382234885,S2-528145789,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-804287238,S2-172343537,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-114549366,S2-597450409,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-821099846,S2-20763598,S2,HIT,1,1,1,1,0,0,already_hit,
S1-656459229,S2-788872757,S2,HIT,1,1,1,0,0,0,already_hit,
S1-102091173,S2-129468594,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-824076722,S2-80041004,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-218059706,S2-316373867,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-857215332,S2-713744983,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-487019031,S2-475709236,S2,HIT,1,1,1,0,1,0,already_hit,
S1-122232705,S2-635957219,S2,HIT,0,0,0,1,0,0,already_hit,
S1-571777559,S2-105253566,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-384128644,S2-372545689,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-387424759,S3-608065718,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-804287238,S3-501197065,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-604117272,S3-292225277,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-657654513,S2-815807626,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-905824996,S2-423156428,S2,HIT,1,1,1,0,0,0,already_hit,
S1-640830255,S3-747204630,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-346204963,S3-990011847,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-21376915,S2-115361540,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-218527802,S2-673171762,S2,HIT,1,1,1,0,0,0,already_hit,
S1-840279529,S2-740597157,S2,HIT,1,1,1,1,0,0,already_hit,
S1-958740646,S2-802979052,S2,HIT,1,1,1,0,0,0,already_hit,
S1-528021997,S3-62313383,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-375669649,S3-982808091,S3,HIT,1,1,1,0,0,0,already_hit,
S1-510655095,S3-201525393,S3,HIT,1,0,1,0,0,0,already_hit,
S1-142155533,S3-988852904,S3,HIT,0,1,0,0,0,0,already_hit,
S1-40364814,S2-646236113,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-580966525,S3-751775609,S3,HIT,1,1,1,0,0,0,already_hit,
S1-15005997,S3-153463654,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-804765937,S2-776412060,S2,HIT,1,1,1,0,0,0,already_hit,
S1-336067611,S2-724894173,S2,HIT,1,1,1,0,1,0,already_hit,
S1-786791050,S3-627272840,S3,HIT,1,1,1,0,0,0,already_hit,
S1-424538610,S3-654609933,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-945115789,S2-647194298,S2,HIT,1,1,1,1,0,0,already_hit,
S1-629417405,S3-438606634,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-128347375,S3-848225821,S3,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-849052876,S2-651125042,S2,HIT,1,1,1,0,0,0,already_hit,
S1-176550551,S3-74577378,S3,HIT,1,1,1,0,0,0,already_hit,
S1-737991030,S3-908080085,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-962621727,S2-56649279,S2,HIT,1,1,1,0,0,0,already_hit,
S1-682477366,S2-731845393,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-499302167,S3-909488329,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-142514038,S2-777718104,S2,HIT,1,1,1,1,0,0,already_hit,
S1-388874339,S2-553020339,S2,HIT,1,1,1,1,0,0,already_hit,
S1-27541239,S2-85756610,S2,HIT,1,1,1,0,0,0,already_hit,
S1-178488255,S3-918621932,S3,HIT,1,0,1,1,0,0,already_hit,
S1-500369022,S2-635654560,S2,HIT,1,1,1,0,0,0,already_hit,
S1-388312190,S2-370983985,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-4962711,S3-823895287,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-448166395,S3-111294485,S3,HIT,1,0,1,1,0,0,already_hit,
S1-780690767,S2-210217493,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-353752505,S2-170886015,S2,HIT,1,1,1,0,0,0,already_hit,
S1-362498466,S3-260917769,S3,HIT,0,1,0,0,0,0,already_hit,
S1-999829769,S2-523309157,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-945650918,S2-784386873,S2,HIT,1,1,1,0,0,0,already_hit,
